LOCATION,SUBURB,Reason Code,Audit Date,Start_Lat,Start_Lng,End_Lat,End_Lng
Barkers Road,HAWTHORN EAST,ACD,2024-07-01 00:00:00,-37.8165637,145.0526273,-37.8165637,145.0526273
Barkers Road,KEW,ACD,2024-07-01 00:00:00,-37.8146223,145.0362129,-37.8146223,145.0362129
Barkly Street,WEST FOOTSCRAY,C,2023-08-01 00:00:00,-37.797173,144.8752578,-37.797173,144.8752578
Barkly Street West,ARARAT,B,2024-10-01 00:00:00,-37.2875056,142.9170398,-37.2875056,142.9170398
Barmah-Shepparton Road,BUNBARTHA,ABCD,2024-08-01 00:00:00,-36.2512172,145.3538642,-36.2512172,145.3538642
Barmah-Shepparton Road,ZEERUST,AC,2024-08-01 00:00:00,-36.2855582,145.3734901,-36.2855582,145.3734901
Barnes Boulevard,HORSHAM,C,2024-10-01 00:00:00,-36.7268467,142.1820259,-36.7268467,142.1820259
Barrabool Road,HIGHTON,BC,2024-08-01 00:00:00,-38.1692546,144.3101066,-38.1692546,144.3101066
Barrands Lane,DRYSDALE,ABCD,2024-08-01 00:00:00,-38.169326,144.5670579,-38.169326,144.5670579
Barries Road,MELTON,C,2024-05-02 00:00:00,-37.6880554,144.5714899,-37.6880554,144.5714899
Barry Road,COOLAROO,ABC,2024-08-01 00:00:00,-37.6650872,144.9334988,-37.6650872,144.9334988
Barry Road,DALLAS,ABCD,2024-08-01 00:00:00,-37.6650872,144.9334988,-37.6650872,144.9334988
Barry Road,CAMPBELLFIELD,BCD,2024-08-01 00:00:00,-37.6671363,144.9534568,-37.6671363,144.9534568
Barrymore Road,GREENVALE,C,2024-08-01 00:00:00,-37.651416,144.8912827,-37.651416,144.8912827
Barwon Heads Road,CONNEWARRE,ABC,2024-08-01 00:00:00,-38.2593972,144.424476,-38.2593972,144.424476
Bass Highway,INVERLOCH,ABC,2024-09-01 00:00:00,-38.6132257,145.748455,-38.6132257,145.748455
Bass Highway,LANG LANG,ABCD,2023-08-01 00:00:00,-38.3295859,145.5484976,-38.3295859,145.5484976
Bass Highway,LANG LANG SOUTH,AC,2024-09-01 00:00:00,-38.3295859,145.5484976,-38.3295859,145.5484976
Bass Highway,DALYSTON,C,2024-09-01 00:00:00,-38.5639717,145.5416405,-38.5639717,145.5416405
Bass Highway,LEONGATHA SOUTH,C,2024-09-01 00:00:00,-38.5425889,145.8580322,-38.5425889,145.8580322
Bass Highway,THE GURDIES,C,2024-09-01 00:00:00,-38.3807866,145.5540233,-38.3807866,145.5540233
Bass Highway,WONTHAGGI,C,2024-09-01 00:00:00,-38.6085251,145.617011,-38.6085251,145.617011
Batesford Road,CHADSTONE,ABCD,2023-11-01 00:00:00,-37.8756104,145.0946657,-37.8756104,145.0946657
Batesford Road,MALVERN EAST,CD,2024-06-01 00:00:00,-37.8758956,145.0896828,-37.8758956,145.0896828
Baxter-Tooradin Road,BAXTER,ABC,2024-09-01 00:00:00,-38.1977869,145.1733659,-38.1977869,145.1733659
Baxter-Tooradin Road,PEARCEDALE,B,2024-04-01 00:00:00,-38.2034323,145.2394244,-38.2034323,145.2394244
Baxter-Tooradin Road,DEVON MEADOWS,C,2024-04-01 00:00:00,-38.1977191,145.3147146,-38.1977191,145.3147146
Bayswater Road,CROYDON,C,2024-07-01 00:00:00,-37.8088394,145.2703645,-37.8088394,145.2703645
Bayview Road,ROSEBUD,C,2024-09-01 00:00:00,-38.3595315,144.9224792,-38.3595315,144.9224792
Beach Road,BLACK ROCK,ABCD,2024-06-01 00:00:00,-37.9750332,145.0156913,-37.9750332,145.0156913
Beach Road,BEAUMARIS,AC,2024-03-01 00:00:00,-37.9908708,145.0426738,-37.9908708,145.0426738
Beach Road,SANDRINGHAM,ACD,2024-06-01 00:00:00,-37.9531301,145.004695,-37.9531301,145.004695
Beach Road,MORDIALLOC,C,2024-03-01 00:00:00,-38.0084168,145.0854188,-38.0084168,145.0854188
Beach Road,PARKDALE,C,2024-06-01 00:00:00,-38.0000608,145.0759502,-38.0000608,145.0759502
Beach Street,FRANKSTON,C,2024-09-01 00:00:00,-38.1431177,145.1330091,-38.1431177,145.1330091
Beacon Point Road,CLIFTON SPRINGS,BC,2024-08-01 00:00:00,-38.1504455,144.5751777,-38.1504455,144.5751777
Beaconsfield Parade,MIDDLE PARK,ABCD,2024-06-01 00:00:00,-37.8540354,144.9613079,-37.8540354,144.9613079
Beaconsfield Parade,ALBERT PARK,BCD,2024-06-01 00:00:00,-37.8496505,144.952303,-37.8496505,144.952303
Beaconsfield-Emerald Road,BEACONSFIELD,A,2024-04-01 00:00:00,-38.0278194,145.3787597,-38.0278194,145.3787597
Beaconsfield-Emerald Road,DEWHURST,AC,2024-04-01 00:00:00,-37.9791618,145.4546195,-37.9791618,145.4546195
Beaufort-Skipton Road,LAKE GOLDSMITH,C,2024-01-01 00:00:00,-37.530856,143.3714708,-37.5531911,143.3799001
Beechworth Road,WODONGA,ABCD,2024-10-01 00:00:00,-36.1386182,146.8852015,-36.1386182,146.8852015
Beechworth-Wodonga Road,LENEVA,C,2024-10-01 00:00:00,-36.2227124,146.8641272,-36.2227124,146.8641272
Belgrave Road,MALVERN EAST,C,2024-06-01 00:00:00,-37.8791094,145.0685146,-37.8791094,145.0685146
Belgrave-Hallam Road,NARRE WARREN EAST,ABC,2024-07-01 00:00:00,-37.9641651,145.3366597,-37.9641651,145.3366597
Belgrave-Hallam Road,NARRE WARREN NORTH,B,2024-04-01 00:00:00,-37.9819615,145.3101742,-37.9819615,145.3101742
Bell Street,HEIDELBERG WEST,ABCD,2024-08-01 00:00:00,-37.7495205,145.039944,-37.7495205,145.039944
Bell Street,COBURG,AC,2024-08-01 00:00:00,-37.7411168,144.9649046,-37.7411168,144.9649046
Bellarine Highway,LEOPOLD,ACD,2024-08-01 00:00:00,-38.189396,144.4650992,-38.189396,144.4650992
Bellbridge Drive,HOPPERS CROSSING,C,2023-08-01 00:00:00,-37.8684,144.7104498,-37.8684,144.7104498
Bells Avenue,KALKALLO,ABC,2024-08-01 00:00:00,-37.5315761,144.9680916,-37.5315761,144.9680916
Belmore Road,BOX HILL NORTH,C,2024-01-01 00:00:00,-37.8044343,145.0902995,-37.8044343,145.0902995
Belmore Road,BALWYN,C,2024-06-01 00:00:00,-37.803579,145.0838178,-37.803579,145.0838178
Benalla-Winton Road,BENALLA,BC,2024-05-02 00:00:00,-36.5219504,146.0624725,-36.5219504,146.0624725
Benalla-Yarrawonga Road,GOORAMBAT,ABC,2024-04-01 00:00:00,-36.4178821,145.9844019,-36.4178821,145.9844019
Benalla-Yarrawonga Road,YARRAWONGA,ABC,2024-10-01 00:00:00,-36.0484598,145.9954555,-36.0484598,145.9954555
Benalla-Yarrawonga Road,DEVENISH,C,2024-04-01 00:00:00,-36.3429387,145.9591815,-36.3429387,145.9591815
Bendigo-Maldon Road,MALDON,C,2024-10-01 00:00:00,-36.9948942,144.0706915,-36.9948942,144.0706915
Bendigo-Maryborough Road,LOCKWOOD,AC,2024-10-01 00:00:00,-36.8117531,144.1362722,-36.8117531,144.1362722
Bendigo-Maryborough Road,SHELBOURNE,AC,2024-10-01 00:00:00,-36.8341152,144.0559093,-36.8341152,144.0559093
Bendigo-Maryborough Road,HAVELOCK,BC,2024-10-01 00:00:00,-36.9449779,143.7884752,-36.9449779,143.7884752
Bendigo-Murchison Road,WANALTA,ABC,2024-05-02 00:00:00,-36.5964786,144.8969323,-36.5964786,144.8969323
Bendigo-Murchison Road,MURCHISON,BC,2024-08-01 00:00:00,-36.6068166,145.1689063,-36.6068166,145.1689063
Bendigo-Pyramid Hill Road,RAYWOOD,ACD,2024-10-01 00:00:00,-36.5174512,144.2162815,-36.5174512,144.2162815
Bendigo-Pyramid Hill Road,WOODVALE,CD,2024-10-01 00:00:00,-36.6643447,144.2166423,-36.6643447,144.2166423
Bendigo-Redesdale Road,STRATHFIELDSAYE,C,2024-10-01 00:00:00,-37.208569,144.460803,-36.8055285,144.3505166
Benetook Avenue,MILDURA SOUTH,ABC,2024-08-01 00:00:00,-34.2280513,142.1403253,-34.2280513,142.1403253
Benetook Avenue,MILDURA,ABCD,2024-08-01 00:00:00,-34.2280513,142.1403253,-34.2280513,142.1403253
Benetook Avenue,KOORLONG,C,2024-08-01 00:00:00,-34.314245,142.0793126,-34.314245,142.0793126
Bengworden Road,CLYDEBANK,ABC,2023-12-01 00:00:00,-38.0478637,147.1534973,-38.0478637,147.1534973
Bengworden Road,BENGWORDEN,BCD,2023-12-01 00:00:00,-37.975486,147.4434049,-37.975486,147.4434049
Bengworden Road,COBAINS,C,2023-12-01 00:00:00,-38.0727048,147.1115808,-38.0727048,147.1115808
Bengworden Road,PERRY BRIDGE,C,2023-12-01 00:00:00,-38.0048329,147.2639353,-38.0048329,147.2639353
Bennett Road,HORSHAM,C,2024-10-01 00:00:00,-36.7186773,142.1872029,-36.7186773,142.1872029
Bergins Road,ROWVILLE,ABC,2024-07-01 00:00:00,-37.9370854,145.2397946,-37.9370854,145.2397946
Berkshire Road,SUNSHINE NORTH,ABCD,2024-05-02 00:00:00,-37.7652032,144.838852,-37.7652032,144.838852
Berrabri Drive,SCORESBY,BC,2024-07-01 00:00:00,-37.8915066,145.2221435,-37.8915066,145.2221435
Biggs Street,ST ALBANS,BC,2024-05-02 00:00:00,-37.7379136,144.8100141,-37.7379136,144.8100141
Birchip-Wycheproof Road,BIRCHIP,C,2024-08-01 00:00:00,-35.989786,142.958214,-35.989786,142.958214
Birregurra Forrest  Road,BARWON DOWNS,AC,2024-08-01 00:00:00,-38.4685671,143.7582007,-38.4685671,143.7582007
Birregurra Forrest Road,MURROON,AC,2024-08-01 00:00:00,-38.4305124,143.7759772,-38.4305124,143.7759772
Black Dog Drive,BROOKFIELD,ABCD,2024-05-02 00:00:00,-37.6929946,144.5586878,-37.6929946,144.5586878
Black Flat Road,WHITTLESEA,C,2024-08-01 00:00:00,-37.5056475,145.114142,-37.5056475,145.114142
Black Forest Drive,MACEDON,AC,2024-05-02 00:00:00,-37.4327441,144.5610708,-37.4327441,144.5610708
Black Forest Road,WERRIBEE,C,2023-08-01 00:00:00,-37.8991674,144.6067785,-37.8991674,144.6067785
Black Forest Road,WYNDHAM VALE,C,2023-08-01 00:00:00,-37.8991674,144.6067785,-37.8991674,144.6067785
Blackburn Road,BLACKBURN SOUTH,ACD,2024-06-01 00:00:00,-37.8395924,145.1555322,-37.8395924,145.1555322
Blackburn Road,GLEN WAVERLEY,C,2024-06-01 00:00:00,-37.8817602,145.1465874,-37.8817602,145.1465874
Blackburn Road,MOUNT WAVERLEY,C,2024-06-01 00:00:00,-37.8793851,145.1470352,-37.8793851,145.1470352
Blackgate Road,CONNEWARRE,ABCD,2024-08-01 00:00:00,-38.2918309,144.3770063,-38.2918309,144.3770063
Blackshaws Road,ALTONA NORTH,C,2023-08-01 00:00:00,-37.8312192,144.8481951,-37.8312192,144.8481951
Blackshaws Road,SPOTSWOOD,C,2023-08-01 00:00:00,-37.8320089,144.8557393,-37.8320089,144.8557393
Bloomfield Road,NILMA NORTH,BC,T,-38.1238762,145.983997,-38.1238762,145.983997
Bluff Road,HAMPTON,ABC,2024-03-01 00:00:00,-37.9409336,145.0232115,-37.9409336,145.0232115
Bluff Road,SANDRINGHAM,ABC,2024-03-01 00:00:00,-37.9537908,145.0206959,-37.9537908,145.0206959
Blyth Street,ALTONA,BC,2023-08-01 00:00:00,-37.8681294,144.8219572,-37.8681294,144.8219572
Bobs Street,WHITE HILLS,BC,2024-10-01 00:00:00,-36.736219,144.3028873,-36.736219,144.3028873
Boes Road,TYABB,BC,2024-09-01 00:00:00,-38.2740524,145.1669483,-38.2740524,145.1669483
Bogong High Plains Road,FALLS CREEK,ABCD,2024-05-02 00:00:00,-36.8718732,147.2866428,-36.8718732,147.2866428
Bolton Street,ELTHAM,ABCD,2024-08-01 00:00:00,-37.727311,145.1357142,-37.727311,145.1357142
Boneo Road,ROSEBUD,C,2024-09-01 00:00:00,-38.3765749,144.8889096,-38.3765749,144.8889096
Booran Road,GLEN HUNTLY,C,2024-03-01 00:00:00,-37.8953896,145.0364131,-37.8953896,145.0364131
Boort-Kerang Road,KERANG,BC,2023-09-01 00:00:00,-35.7651137,143.8905323,-35.7651137,143.8905323
Booth Street,PRESTON,BCD,2024-08-01 00:00:00,-37.7400024,144.9810415,-37.7400024,144.9810415
Borung Highway,WOOROONOOK,AC,2024-08-01 00:00:00,-36.2608577,143.1941493,-36.2608577,143.1941493
Borung Highway,DONALD,C,2024-08-01 00:00:00,-36.3163628,143.0002856,-36.3163628,143.0002856
Botha Avenue,RESERVOIR,C,2024-08-01 00:00:00,-37.7034935,145.000756,-37.7034935,145.000756
Boundary Road,BRAESIDE,ABCD,T,-37.9994166,145.1055666,-37.9994166,145.1055666
Boundary Road,NEWCOMB,BC,2024-08-01 00:00:00,-38.1652366,144.3851785,-38.1652366,144.3851785
Boundary Road,MORDIALLOC,C,2024-06-01 00:00:00,-37.9980384,145.1056844,-37.9980384,145.1056844
Boundary Road,PASCOE VALE,C,2024-08-01 00:00:00,-37.7176128,144.9469995,-37.7176128,144.9469995
Boundary Street,KERANG,C,T,-35.7394498,143.9231168,-35.7394498,143.9231168
Bourke Road,CLARINDA,AC,2024-03-01 00:00:00,-37.9414588,145.1043745,-37.9414588,145.1043745
Bowden Street,CASTLEMAINE,ABCD,2024-10-01 00:00:00,-37.0625492,144.210467,-37.0625492,144.210467
Bowen Street,CAMBERWELL,BCD,2024-06-01 00:00:00,-37.8415817,145.0629478,-37.8415817,145.0629478
Bowser Road,NORTH WANGARATTA,ABCD,2024-08-01 00:00:00,-36.3235701,146.3553245,-36.3235701,146.3553245
Bowser Road,NORTH WANGARATTA,CD,2024-05-02 00:00:00,-36.3235701,146.3553245,-36.3235701,146.3553245
Bradford Road,MOUNT MARTHA,BCD,2024-09-01 00:00:00,-38.2984056,144.992795,-38.2984056,144.992795
Brady Road,DANDENONG NORTH,C,2024-08-01 00:00:00,-37.9556881,145.226171,-37.9556881,145.226171
Braeswood Road,KINGS PARK,BCD,2024-06-01 00:00:00,-37.7309809,144.7726271,-37.7309809,144.7726271
Brandy Creek Road,WARRAGUL,AC,T,-38.1240211,145.9262896,-38.1240211,145.9262896
Breadalbane Avenue,MERNDA,BC,2024-08-01 00:00:00,-37.6057807,145.0882254,-37.6057807,145.0882254
Bree Road,HAMILTON,C,2024-10-01 00:00:00,-37.7309369,142.0280899,-37.7309369,142.0280899
Bridge Inn Road,MERNDA,BC,2024-08-01 00:00:00,-37.5992476,145.0843027,-37.5992476,145.0843027
Bridge Street,BENALLA,C,2024-05-02 00:00:00,-36.5515122,145.9845917,-36.5515122,145.9845917
Bridgewater Road,CRAIGIEBURN,C,2024-08-01 00:00:00,-37.6088113,144.9282251,-37.6088113,144.9282251
Bridgewater Road,PORTLAND,C,T,-38.3401931,141.5771393,-38.3401931,141.5771393
Bridgewater Road,TREWALLA,C,T,-38.3483301,141.4948396,-38.3483301,141.4948396
Bridgewater-Serpentine Road,BRIDGEWATER,C,2024-10-01 00:00:00,-36.5811623,143.9380025,-36.5811623,143.9380025
Bridle Road,MORWELL,ABCD,2024-02-01 00:00:00,-38.2268466,146.4330122,-38.2268466,146.4330122
Bright Street,CALIFORNIA GULLY,BCD,2024-10-01 00:00:00,-36.7234953,144.2675198,-36.7234953,144.2675198
Broad Gully Road,DIAMOND CREEK,BC,2024-08-01 00:00:00,-37.6463224,145.1678657,-37.6463224,145.1678657
Broadford-Flowerdale Road,STRATH CREEK,C,2024-08-01 00:00:00,-37.2630886,145.2508819,-37.2630886,145.2508819
Broadford-Kilmore Road,KILMORE,ABCD,2024-08-01 00:00:00,-37.2591726,144.9631471,-37.2591726,144.9631471
Broadford-Kilmore Road,BROADFORD,C,2024-08-01 00:00:00,-37.2322552,145.0024839,-37.2322552,145.0024839
Broadford-Wandong  Road,BROADFORD,C,2024-08-01 00:00:00,-37.2367989,145.0457098,-37.2367989,145.0457098
Broadford-Wandong Road,BROADFORD,C,2024-08-01 00:00:00,-37.2367989,145.0457098,-37.2367989,145.0457098
Broadford-Wandong Road,KILMORE EAST,C,2024-08-01 00:00:00,-37.2735454,145.0511898,-37.2735454,145.0511898
Broadhurst Avenue,RESERVOIR,ABCD,2024-08-01 00:00:00,-37.7076394,144.9949711,-37.7076394,144.9949711
Broadmeadows Road,TULLAMARINE,C,2024-08-01 00:00:00,-37.7038521,144.8794049,-37.7038521,144.8794049
Broadmeadows Road Deviation,WESTMEADOWS,BC,2024-08-01 00:00:00,-37.6809845,144.8928576,-37.6809845,144.8928576
Broadway,RESERVOIR,AC,2024-08-01 00:00:00,-37.717477,145.0144366,-37.717477,145.0144366
Broadway,DUNOLLY,BCD,2024-10-01 00:00:00,-36.858627,143.7307628,-36.858627,143.7307628
Brodie Street,WANGARATTA,BC,2024-05-02 00:00:00,-36.3497801,146.3026372,-36.3497801,146.3026372
Broken River Drive,SHEPPARTON,ABC,2024-08-01 00:00:00,-36.4060558,145.4014678,-36.4060558,145.4014678
Bromley Road,ROBINVALE,C,T,-34.5884688,142.77164,-34.5884688,142.77164
Brooke Street,TOWONG,C,2024-10-01 00:00:00,-36.12493,147.9890996,-36.12493,147.9890996
Brooklyn Road,BROOKFIELD,ABCD,2024-05-02 00:00:00,-37.6995932,144.5471005,-37.7002802,144.5525248
Brossard Road,MICKLEHAM,ABC,2024-08-01 00:00:00,-37.5420155,144.8912105,-37.559822,144.8823002
Brown Road,PAKENHAM,B,2024-04-01 00:00:00,-38.0421929,145.4480072,-38.0421929,145.4480072
Browning Street,ORBOST,BC,2024-05-02 00:00:00,-37.7075927,148.4564402,-37.7075927,148.4564402
Browning Street,KINGSBURY,BCD,2024-08-01 00:00:00,-37.7184489,145.0341668,-37.7184489,145.0341668
Browning Street,PORTLAND,C,T,-38.3328054,141.5923702,-38.3328054,141.5923702
Browns Road,BOTANIC RIDGE,B,2024-04-01 00:00:00,-38.1507227,145.2696418,-38.1507227,145.2696418
Browns Road,NOBLE PARK,C,2024-08-01 00:00:00,-37.9506191,145.1844409,-37.9506191,145.1844409
Browns Road,NOBLE PARK NORTH,C,2024-08-01 00:00:00,-37.9447224,145.1881238,-37.9447224,145.1881238
Brunswick Road,BRUNSWICK,C,2024-08-01 00:00:00,-37.7772613,144.9617291,-37.7772613,144.9617291
Bruthen-Nowa Nowa Road,NOWA NOWA,C,2023-12-01 00:00:00,-37.7083048,147.9893376,-37.7083048,147.9893376
Buckley Street,KEILOR EAST,BC,2024-08-01 00:00:00,-37.7515673,144.8689801,-37.7515673,144.8689801
Buckley Street,ESSENDON,C,2024-08-01 00:00:00,-37.7564455,144.911338,-37.7570369,144.9179775
Buckley Street,ESSENDON WEST,C,2024-08-01 00:00:00,-37.7531391,144.882363,-37.7531391,144.882363
Bulban Road,WERRIBEE,ABCD,2023-08-01 00:00:00,-37.9129515,144.6193695,-37.9129515,144.6193695
Bulla Road,BULLA,ABCD,2024-08-01 00:00:00,-37.6371361,144.8043779,-37.6371361,144.8043779
Bulla Road,STRATHMORE,ABCD,2024-08-01 00:00:00,-37.7381534,144.9061411,-37.7381534,144.9061411
Bulla Road,ESSENDON NORTH,ABCD,T,-37.7386872,144.9066588,-37.7386872,144.9066588
Bulleen Road,BALWYN NORTH,C,2024-06-01 00:00:00,-37.7852728,145.0771442,-37.7852728,145.0771442
Bungower Road,MOOROODUC,ABCD,2024-09-01 00:00:00,-38.2329181,145.1162575,-38.2329181,145.1162575
Bungower Road,SOMERVILLE,ABCD,2024-09-01 00:00:00,-38.2385682,145.19175,-38.2385682,145.19175
Burke Road,GLEN IRIS,C,2024-06-01 00:00:00,-37.8558813,145.0519821,-37.8558813,145.0519821
Burke Road,MALVERN EAST,C,2024-06-01 00:00:00,-37.871204,145.0490855,-37.871204,145.0490855
Burns Street,MARYBOROUGH,BCD,2024-10-01 00:00:00,-37.0449338,143.7446485,-37.0449338,143.7446485
Burns Street,HAMILTON,C,2024-10-01 00:00:00,-37.7394428,142.014819,-37.7394428,142.014819
Burton Avenue,KYNETON,ABCD,T,-37.2391317,144.4268782,-37.2391317,144.4268782
Burwood Highway,KNOXFIELD,ABC,2024-07-01 00:00:00,-37.8730025,145.2480003,-37.8730025,145.2480003
Burwood Highway,WANTIRNA,ABCD,2024-07-01 00:00:00,-37.8638679,145.219466,-37.8638679,145.219466
Burwood Highway,WANTIRNA SOUTH,ABCD,2024-07-01 00:00:00,-37.865205,145.22404,-37.865205,145.22404
Burwood Highway,VERMONT SOUTH,ACD,2024-06-01 00:00:00,-37.8573946,145.1895598,-37.8573946,145.1895598
Butcher Street,ECHUCA,BCD,2024-05-02 00:00:00,-36.1333045,144.7338824,-36.1333045,144.7338824
Buxton Marysville Road,MARYSVILLE,ACD,2024-04-01 00:00:00,-37.469662,145.7399119,-37.469662,145.7399119
Cairns Road,HAMPTON PARK,BC,2024-04-01 00:00:00,-38.0385839,145.2579577,-38.0385839,145.2579577
CALDER ALTERNATIVE Highway,RAVENSWOOD,ACD,2024-10-01 00:00:00,-36.8626793,144.1821446,-36.8626793,144.1821446
Calder Alternative Highway,MARONG,C,2024-10-01 00:00:00,-36.764919,144.1333892,-36.764919,144.1333892
Calder Freeway,KEILOR NORTH,ABCD,2024-06-01 00:00:00,-37.6808774,144.7780079,-37.6808774,144.7780079
Calder Freeway,CARLSRUHE,ACD,2024-05-02 00:00:00,-37.2951753,144.5038964,-37.2951753,144.5038964
Calder Freeway,KYNETON,ACD,2024-05-02 00:00:00,-37.2268585,144.4394069,-37.2268585,144.4394069
Calder Freeway,MACEDON,ACD,2024-05-02 00:00:00,-37.4208719,144.5432922,-37.3441542,144.5518471
Calder Freeway,MALMSBURY,ACD,2024-05-02 00:00:00,-37.1852376,144.4021137,-37.1852376,144.4021137
Calder Freeway,TARADALE,ACD,2024-05-02 00:00:00,-37.1405604,144.3894472,-37.1405604,144.3894472
Calder Freeway,ELPHINSTONE,ACD,2024-10-01 00:00:00,-37.0944545,144.3453929,-37.0944545,144.3453929
Calder Freeway,FARADAY,ACD,2024-10-01 00:00:00,-37.051679,144.2959542,-37.051679,144.2959542
Calder Freeway,RAVENSWOOD SOUTH,ACD,2024-10-01 00:00:00,-36.9634316,144.2413943,-36.9634316,144.2413943
Calder Highway,SEA LAKE,A,2024-08-01 00:00:00,-35.5098059,142.8513193,-35.5098059,142.8513193
Calder Highway,OUYEN,ABC,2024-08-01 00:00:00,-34.9939098,142.3130885,-34.9939098,142.3130885
Calder Highway,IRYMPLE,ABCD,2024-08-01 00:00:00,-34.2273929,142.1608669,-34.2273929,142.1608669
Calder Highway,RED CLIFFS,ABCD,2024-08-01 00:00:00,-34.3387024,142.1864442,-34.3387024,142.1864442
Calder Highway,YATPOOL,ABCD,2024-08-01 00:00:00,-35.6346009,142.9951759,-35.6346009,142.9951759
Calder Highway,MARONG,ABCD,2024-10-01 00:00:00,-36.7365732,144.1433137,-36.7365732,144.1433137
Calder Highway,BIRDWOODTON,AC,2024-08-01 00:00:00,-34.1951881,142.0783432,-34.1951881,142.0783432
Calder Highway,HATTAH,AC,2024-08-01 00:00:00,-34.7096089,142.2653531,-34.7096089,142.2653531
Calder Highway,RAVENSWOOD SOUTH,ACD,2024-10-01 00:00:00,-36.9369652,144.2283214,-36.9369652,144.2283214
Calder Highway,BIG HILL,ACD,2024-10-01 00:00:00,-36.8368311,144.2377892,-36.8368311,144.2377892
Calder Highway,MAIDEN GULLY,ACD,2024-10-01 00:00:00,-36.7564431,144.2222433,-36.7564431,144.2222433
Calder Highway,RAVENSWOOD,ACD,2024-10-01 00:00:00,-36.8922474,144.2159577,-36.8922474,144.2159577
Calder Highway,MERBEIN,BCD,2024-08-01 00:00:00,-34.1624565,142.051922,-34.1624565,142.051922
Calder Highway,CABARITA,C,2024-08-01 00:00:00,-34.2018122,142.0889468,-34.2018122,142.0889468
Calder Highway,MERBEIN WEST,C,2024-08-01 00:00:00,-35.6346009,142.9951759,-35.6346009,142.9951759
Calder Highway,MITTYACK,C,2024-08-01 00:00:00,-35.1557791,142.600185,-35.1557791,142.600185
Calder Highway,YELTA,C,2024-08-01 00:00:00,-34.1280718,142.0086394,-34.1280718,142.0086394
Calder Highway,BERRIWILLOCK,C,2024-08-01 00:00:00,-35.643743,143.0063017,-35.643743,143.0063017
Calder Highway,CULGOA,C,2024-08-01 00:00:00,-35.7060571,143.0820773,-35.7060571,143.0820773
Calder Highway,DUMOSA,C,2024-08-01 00:00:00,-35.9393839,143.2264292,-35.9393839,143.2264292
Calder Highway,NANDALY,C,2024-08-01 00:00:00,-35.3091402,142.719109,-35.3091402,142.719109
Calder Highway,NINDA,C,2024-08-01 00:00:00,-35.4311965,142.7760506,-35.4311965,142.7760506
Calder Highway,NULLAWIL,C,2024-08-01 00:00:00,-35.8591949,143.1825521,-35.8591949,143.1825521
Calder Highway,TEDDYWADDY,C,2024-08-01 00:00:00,-36.192544,143.3376065,-36.192544,143.3376065
Calder Highway,WARNE,C,2024-08-01 00:00:00,-35.7886228,143.1275774,-35.7886228,143.1275774
Calder Highway,WOOSANG,C,2024-08-01 00:00:00,-36.3322966,143.4731505,-36.3322966,143.4731505
Calder Highway,WYCHEPROOF SOUTH,C,2024-08-01 00:00:00,-36.1166234,143.22527,-36.1166234,143.22527
Calder Highway,BRIDGEWATER ON LODDON,C,2024-10-01 00:00:00,-36.6017103,143.9415121,-36.6017103,143.9415121
Calder Highway,GLENALBYN,C,2024-10-01 00:00:00,-36.4873232,143.7155886,-36.4873232,143.7155886
Calder Highway,KURTING,C,2024-10-01 00:00:00,-36.5380677,143.808923,-36.5380677,143.808923
Calder Highway,LEICHARDT,C,2024-10-01 00:00:00,-36.6820082,144.0686522,-36.6820082,144.0686522
Calder Park Drive,SYDENHAM,ABCD,2024-05-02 00:00:00,-37.6958357,144.7560407,-37.6958357,144.7560407
Calder Park Drive,TAYLORS HILL,BC,2024-05-02 00:00:00,-37.714237,144.7553414,-37.714237,144.7553414
Caldwells Road,EAGLEHAWK,BCD,2024-10-01 00:00:00,-36.7213174,144.246166,-36.7213174,144.246166
Caledonia Street,ST ANDREWS,BCD,2024-08-01 00:00:00,-37.5996782,145.2752997,-37.5996782,145.2752997
Callaghan Street,EPSOM,BCD,2024-10-01 00:00:00,-36.7133991,144.2893827,-36.7133991,144.2893827
Calvert Street,BAIRNSDALE,C,2023-12-01 00:00:00,-37.8311771,147.5992869,-37.8311771,147.5992869
Cambden Park Parade,FERNTREE GULLY,BC,2024-02-01 00:00:00,-37.8853359,145.2611243,-37.8853359,145.2611243
Camelot Drive,GLEN WAVERLEY,C,2024-06-01 00:00:00,-37.8670977,145.1810068,-37.8670977,145.1810068
Cameron Parade,BUNDOORA,ABC,2024-08-01 00:00:00,-37.6986687,145.072941,-37.6986687,145.072941
Camp Road,BROADMEADOWS,AC,2024-08-01 00:00:00,-37.6872754,144.9361091,-37.6872754,144.9361091
Campaspe Esplanade,ECHUCA,CD,2024-05-02 00:00:00,-36.1296024,144.7374881,-36.1296024,144.7374881
Campbell Street,ARARAT,B,2024-10-01 00:00:00,-37.275993,142.9409885,-37.275993,142.9409885
Canning Street,AVONDALE HEIGHTS,AC,2024-08-01 00:00:00,-37.7705753,144.8649432,-37.7705753,144.8649432
Canterbury Road,BAYSWATER NORTH,A,2024-07-01 00:00:00,-37.8277644,145.2826657,-37.8277644,145.2826657
Canterbury Road,MIDDLE PARK,ABCD,2024-06-01 00:00:00,-37.8496029,144.9651508,-37.8496029,144.9651508
Canterbury Road,VERMONT,ACD,2024-06-01 00:00:00,-37.8351792,145.1994067,-37.8347951,145.2012794
Canterbury Road,MONTROSE,BC,2024-05-02 00:00:00,-37.8148571,145.3292264,-37.8347951,145.2012794
